gene_id,SRR1778917,SRR1778919,SRR1778921,SRR1778922,SRR1778923,SRR1778925,SRR1778927,SRR1778929,SRR1778930,SRR1778931,SRR1778932
gene-RGQ29_025579,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025588,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025603,0,0,0,0,0,7,0,0,0,2,0
gene-RGQ29_025604,0,0,16,0,0,12,9,13,7,19,3
gene-RGQ29_025607,0,0,17,0,0,0,1,8,11,3,0
gene-RGQ29_025608,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025609,0,0,0,0,0,0,0,0,0,4,0
gene-RGQ29_025610,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025611,0,0,0,0,0,0,1,0,0,0,0
gene-RGQ29_025613,0,0,0,1,0,1,0,0,0,0,2
gene-RGQ29_025614,0,3,17,0,0,4,9,0,13,13,0
gene-RGQ29_025615,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025616,0,0,1,5,0,0,0,2,3,2,0
gene-RGQ29_025617,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025620,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025622,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025623,0,0,4,0,9,0,0,12,20,0,0
gene-RGQ29_025626,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025627,0,11,0,0,0,0,0,0,0,0,0
gene-RGQ29_025628,0,13,0,0,0,0,0,0,0,0,0
gene-RGQ29_025629,0,68,0,0,0,0,0,0,0,0,0
gene-RGQ29_025639,0,0,0,2,0,0,0,2,0,0,0
gene-RGQ29_025640,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025648,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025652,0,0,0,0,0,3,0,0,0,0,0
gene-RGQ29_025657,0,0,0,9,0,136,0,0,0,4,0
gene-RGQ29_025665,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025666,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025667,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025668,0,1,12,0,0,3,4,14,11,12,3
gene-RGQ29_025669,0,4,47,0,0,5,18,31,16,40,25
gene-RGQ29_025675,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025676,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025677,0,0,40,2,4,136,6,17,10,0,15
gene-RGQ29_025678,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025680,0,0,1,0,0,3,0,2,0,0,0
gene-RGQ29_025682,0,0,4,0,0,10,3,0,0,0,0
gene-RGQ29_025698,0,0,153,2,13,6,8,51,6,0,5
gene-RGQ29_025700,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025701,0,0,0,17,0,0,0,0,0,27,0
gene-RGQ29_025702,0,0,0,0,0,0,2,0,0,0,0
gene-RGQ29_025705,0,0,0,0,0,36,0,0,0,0,0
gene-RGQ29_025712,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025718,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025719,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025720,0,0,0,0,0,55,0,0,0,0,0
gene-RGQ29_025722,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025729,0,0,3,0,0,7,0,0,0,5,0
gene-RGQ29_025730,0,0,0,0,0,20,0,0,0,0,0
gene-RGQ29_025731,0,0,16,32,3,2,4,4,3,24,0
gene-RGQ29_025742,0,0,1,2,3,0,1,3,3,1,0
gene-RGQ29_025766,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025809,0,0,0,7,0,0,0,0,0,0,0
gene-RGQ29_025812,0,2,17,16,47,0,22,13,29,5,21
gene-RGQ29_025815,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025837,0,0,1,2,0,4,4,0,0,3,4
gene-RGQ29_025843,0,0,0,0,0,178,13,7,0,26,10
gene-RGQ29_025844,0,11,80,51,7,6,10,13,7,26,22
gene-RGQ29_025845,0,0,24,26,0,0,12,9,0,18,0
gene-RGQ29_025848,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025855,0,2,8,16,2,3,5,14,6,6,2
gene-RGQ29_025858,0,0,0,2,0,0,0,0,0,0,10
gene-RGQ29_025860,0,1,7,3,0,8,4,2,3,7,3
gene-RGQ29_025867,0,75,156,4,0,65,145,75,86,163,139
gene-RGQ29_025878,0,0,0,0,0,5966,8,0,0,0,0
gene-RGQ29_025896,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025897,0,0,0,0,0,17,0,0,0,0,0
gene-RGQ29_025898,0,104,3,15,0,0,5,3,3,9,7
gene-RGQ29_025899,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025901,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025904,0,0,1,0,0,0,3,0,0,0,6
gene-RGQ29_025923,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025928,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025940,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025941,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025944,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025960,0,13,3,0,0,4,3,2,4,7,13
gene-RGQ29_025961,0,0,0,0,0,0,2,0,0,0,0
gene-RGQ29_025962,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025979,0,0,0,0,0,0,1,0,0,2,0
gene-RGQ29_025980,0,0,0,0,0,0,2,0,0,6,0
gene-RGQ29_025982,0,0,0,0,0,4,0,0,0,0,0
gene-RGQ29_025983,0,0,0,3,0,0,0,0,0,0,0
gene-RGQ29_025984,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025985,0,0,0,0,0,5,0,0,0,0,0
gene-RGQ29_025986,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_025988,0,0,3,0,0,2,0,0,0,0,0
gene-RGQ29_026011,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026019,0,0,0,0,0,238,0,0,0,0,1
gene-RGQ29_026027,0,0,0,2,0,1,2,0,0,0,0
gene-RGQ29_026028,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026029,0,0,0,1,0,0,0,0,0,0,0
gene-RGQ29_026030,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026037,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026042,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026043,0,7,0,15,2,0,0,0,0,0,0
gene-RGQ29_026044,0,3,0,2,0,0,0,0,0,0,0
gene-RGQ29_026048,0,0,2,0,0,0,0,0,4,0,0
gene-RGQ29_026054,0,0,0,0,0,1,1,0,0,0,0
gene-RGQ29_026058,0,0,21,0,0,0,7,25,19,7,0
gene-RGQ29_026062,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026063,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026064,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026068,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026069,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026070,0,0,6,0,0,0,0,0,0,0,3
gene-RGQ29_026071,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026072,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026091,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026094,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026111,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026112,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026113,0,4,13,3,2,9,5,7,12,7,23
gene-RGQ29_026118,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026119,0,0,0,0,0,0,1,2,2,0,0
gene-RGQ29_026124,0,0,63,3,0,2,0,46,35,0,14
gene-RGQ29_026132,0,0,0,0,0,0,0,0,1,0,0
gene-RGQ29_026147,0,0,0,4,0,0,0,0,0,0,0
gene-RGQ29_026197,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026217,0,0,0,0,0,116,2,0,0,2,0
gene-RGQ29_026218,0,0,0,0,0,1798,3,0,0,0,0
gene-RGQ29_026229,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026274,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026275,0,0,0,3,0,0,0,0,0,0,0
gene-RGQ29_026285,0,6,92,5,9,0,19,32,37,3,0
gene-RGQ29_026286,0,0,9,1,5,0,2,9,5,0,0
gene-RGQ29_026287,0,5,7,15,22,0,2,4,6,0,0
gene-RGQ29_026300,0,0,0,37,0,66,2,0,0,1672,0
gene-RGQ29_026306,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026315,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026328,0,0,12,8,4,0,14,13,9,0,8
gene-RGQ29_026342,0,0,0,1,0,0,0,0,0,0,0
gene-RGQ29_026346,0,0,0,7,0,0,0,0,0,6,0
gene-RGQ29_026352,0,0,0,10,6,2,37,0,0,0,0
gene-RGQ29_026355,0,0,0,0,0,0,0,0,0,0,4
gene-RGQ29_026365,0,15,7,0,0,54,10,0,0,20,10
gene-RGQ29_026371,0,0,0,0,0,0,3,0,0,5,0
gene-RGQ29_026375,0,0,3,0,0,0,0,0,0,0,0
gene-RGQ29_026395,0,0,4,0,0,0,6,0,0,5,177
gene-RGQ29_026419,0,6,9,15,0,6,11,8,3,16,1
gene-RGQ29_026443,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026444,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026445,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026447,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026448,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026449,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026454,0,0,0,0,0,0,0,4,0,0,0
gene-RGQ29_026456,0,0,16,11,3,0,52,12,18,18,4
gene-RGQ29_026457,0,0,0,2,0,65,0,0,0,2,0
gene-RGQ29_026458,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026460,0,0,0,0,0,0,0,0,0,2,0
gene-RGQ29_026461,0,0,0,0,0,0,0,0,0,0,2
gene-RGQ29_026464,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026470,0,0,0,4,0,0,0,0,0,0,0
gene-RGQ29_026471,0,0,0,4,0,0,0,0,0,0,0
gene-RGQ29_026472,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026484,0,19,0,0,0,0,0,0,0,0,0
gene-RGQ29_026485,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026486,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026487,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026489,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026490,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026491,0,0,3,0,0,0,0,0,0,0,0
gene-RGQ29_026493,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026499,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026502,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026504,0,0,2,0,0,4,0,0,2,2,0
gene-RGQ29_026508,0,0,2,0,4,0,6,0,5,1,0
gene-RGQ29_026509,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026519,0,0,0,12,2,3,0,0,0,0,0
gene-RGQ29_026520,0,0,0,23,1,18,0,0,1,4,0
gene-RGQ29_026529,0,0,0,0,0,71,0,0,0,0,0
gene-RGQ29_026533,0,0,0,0,0,0,0,0,2,0,0
gene-RGQ29_026539,0,8,259,0,0,0,150,54,69,4,12
gene-RGQ29_026540,0,0,6,4,0,5,0,0,0,0,14
gene-RGQ29_026541,0,0,0,0,0,0,2,0,0,0,0
gene-RGQ29_026542,0,0,10,0,0,5,14,11,9,17,12
gene-RGQ29_026544,0,0,3,0,7,0,5,2,0,0,2
gene-RGQ29_026545,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026546,0,0,0,0,0,0,0,0,0,0,2
gene-RGQ29_026548,0,0,5,0,0,7,3,6,3,2,4
gene-RGQ29_026549,0,42,173,0,0,2,70,129,108,63,100
gene-RGQ29_026550,0,45,159,0,0,2,74,124,103,60,96
gene-RGQ29_026551,0,0,35,0,0,8,38,14,23,22,18
gene-RGQ29_026553,0,3,0,0,0,0,0,0,0,0,0
gene-RGQ29_026554,0,0,0,0,0,0,0,0,0,0,2
gene-RGQ29_026555,0,0,15,0,14,0,72,0,3,3,0
gene-RGQ29_026556,0,0,0,0,0,184,0,0,0,0,0
gene-RGQ29_026557,0,1,1,0,0,0,3,1,2,2,8
gene-RGQ29_026558,0,0,0,0,0,0,43,0,0,0,0
gene-RGQ29_026560,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026564,0,0,0,0,0,0,2,0,0,0,0
gene-RGQ29_026566,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026567,0,52,142,32,10,108,131,100,72,280,167
gene-RGQ29_026572,0,0,0,0,0,4,0,0,0,0,0
gene-RGQ29_026573,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026583,0,0,4,0,0,0,0,0,0,0,0
gene-RGQ29_026584,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026586,0,0,0,30,0,0,0,0,0,9,6
gene-RGQ29_026592,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026598,0,10,0,0,0,0,0,0,0,0,0
gene-RGQ29_026599,0,302,0,21,0,11,0,0,0,19,9
gene-RGQ29_026615,0,0,0,94,0,8,0,0,0,36,0
gene-RGQ29_026641,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026645,0,0,0,0,0,0,0,5,0,0,0
gene-RGQ29_026648,0,0,0,1,2,0,0,0,0,2,0
gene-RGQ29_026652,0,0,5,0,17,0,29,0,2,0,0
gene-RGQ29_026654,0,0,25,0,0,0,0,11,8,0,0
gene-RGQ29_026660,0,15,0,0,5,0,0,0,0,0,0
gene-RGQ29_026662,0,137,7,3,0,57,0,12,0,7,0
gene-RGQ29_026671,0,288,62,0,0,0,18,22,15,6,17
gene-RGQ29_026672,0,0,6,2,4,0,15,0,0,0,0
gene-RGQ29_026674,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026675,0,924,340,9,32,0,82,195,74,48,146
gene-RGQ29_026678,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026680,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026686,0,5,25,0,0,0,0,17,18,0,6
gene-RGQ29_026687,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026689,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026692,0,0,0,0,3,0,3,0,0,0,0
gene-RGQ29_026694,0,0,32,6,19,0,60,20,31,0,19
gene-RGQ29_026697,0,0,0,0,0,0,6,0,2,0,0
gene-RGQ29_026698,0,35,88,7,0,191,105,58,43,173,233
gene-RGQ29_026699,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026701,0,9,80,2,25,11,43,46,19,27,86
gene-RGQ29_026703,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026707,0,0,6,0,2,2,5,1,3,2,20
gene-RGQ29_026708,0,5,50,0,0,3,30,21,13,19,41
gene-RGQ29_026712,0,0,9,0,3,0,4,7,6,0,0
gene-RGQ29_026725,0,57,52,4,5,0,12,21,31,10,119
gene-RGQ29_026733,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026738,0,0,0,9,0,0,0,0,0,0,0
gene-RGQ29_026739,0,0,0,6,0,0,3,0,0,0,0
gene-RGQ29_026741,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026742,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026747,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026748,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026752,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026753,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026754,0,7,7,0,0,0,3,6,3,2,0
gene-RGQ29_026760,0,0,0,0,0,86,4,0,0,0,0
gene-RGQ29_026761,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026762,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026764,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026766,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026767,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026768,0,0,0,0,0,24,0,0,0,0,0
gene-RGQ29_026772,0,0,0,0,0,56,0,0,0,0,0
gene-RGQ29_026780,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026783,0,4,1,1,0,31,3,0,0,2,5
gene-RGQ29_026784,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026800,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026806,0,0,0,158,0,0,0,0,0,0,0
gene-RGQ29_026811,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026823,0,0,2,129,0,20,0,0,0,246,0
gene-RGQ29_026825,0,60,107,15,0,43,65,81,52,124,90
gene-RGQ29_026830,0,0,7,4,5,0,46,4,6,0,0
gene-RGQ29_026832,0,0,0,9,0,0,0,0,0,5,0
gene-RGQ29_026846,0,333,251,17,0,9,93,219,187,339,23
gene-RGQ29_026847,0,164,195,2,2,0,54,130,101,107,11
gene-RGQ29_026848,0,0,0,0,4,0,3,0,0,11,11
gene-RGQ29_026849,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026850,0,2,22,10,2,13,50,18,23,72,1
gene-RGQ29_026851,0,0,18,0,1,16,40,14,5,6,11
gene-RGQ29_026852,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026855,0,0,0,15,7,73,0,0,0,0,0
gene-RGQ29_026869,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026870,0,0,0,0,0,4,0,0,0,0,0
gene-RGQ29_026877,0,0,0,0,0,0,0,0,0,0,7
gene-RGQ29_026902,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026908,0,0,0,1,0,0,0,0,0,0,0
gene-RGQ29_026909,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026911,0,14,20,9,0,12,11,10,0,32,27
gene-RGQ29_026913,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026916,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026926,0,18,222,0,0,33,354,149,131,193,80
gene-RGQ29_026927,0,24,197,2,0,20,261,119,127,170,75
gene-RGQ29_026933,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026939,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026941,0,0,0,86,0,0,0,0,0,4,0
gene-RGQ29_026943,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026945,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026947,0,4,25,1,0,10,14,8,7,14,17
gene-RGQ29_026950,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026953,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026954,0,0,0,0,0,428,3,0,0,0,0
gene-RGQ29_026955,0,0,0,0,0,243,0,0,0,0,0
gene-RGQ29_026963,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026968,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026969,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026970,0,0,0,2,0,0,0,0,0,0,0
gene-RGQ29_026975,0,0,0,0,0,0,14,0,0,39,0
gene-RGQ29_026976,0,10,128,35,21,13,110,70,55,259,400
gene-RGQ29_026977,0,0,0,9,0,31,6,0,0,13,0
gene-RGQ29_026978,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_026982,0,0,0,0,0,0,5,5,6,0,0
gene-RGQ29_026983,0,0,0,6,0,0,0,0,3,0,0
gene-RGQ29_026995,0,6,16,2,0,40,4,3,4,22,14
gene-RGQ29_027017,0,0,0,0,0,0,0,0,0,2,0
gene-RGQ29_027018,0,0,2,5,0,0,14,0,0,0,15
gene-RGQ29_027024,0,0,0,0,0,9,0,0,0,0,0
gene-RGQ29_027026,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027031,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027033,0,16,5,0,0,0,1,5,0,4,0
gene-RGQ29_027048,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027053,0,0,0,2,2,0,0,0,0,2,0
gene-RGQ29_027054,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027055,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027056,0,0,0,0,0,0,0,0,0,1,0
gene-RGQ29_027058,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027060,0,0,0,0,0,2,0,0,0,0,0
gene-RGQ29_027062,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027063,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027064,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027066,0,36,0,25,0,90,5,0,0,45,8
gene-RGQ29_027067,0,0,0,12,4,6,13,4,4,9,5
gene-RGQ29_027071,0,15,0,0,0,0,0,0,0,0,0
gene-RGQ29_027072,0,0,0,0,0,0,0,79,0,0,0
gene-RGQ29_027074,0,0,0,0,0,0,2,0,0,0,0
gene-RGQ29_027076,0,0,0,23,0,274,0,0,0,9,0
gene-RGQ29_027084,0,0,49,2,0,0,6,14,11,0,0
gene-RGQ29_027085,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027086,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027087,0,3,5,3,4,4,0,2,9,3,3
gene-RGQ29_027102,0,4,1,0,0,0,0,0,3,1,0
gene-RGQ29_027105,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027106,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027107,0,0,194,6,5,7,61,98,99,0,65
gene-RGQ29_027108,0,61,22,6,0,0,6,9,9,18,8
gene-RGQ29_027111,0,0,9,0,0,0,8,0,0,0,0
gene-RGQ29_027113,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027114,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027115,0,0,50,8,0,0,13,76,31,8,18
gene-RGQ29_027117,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027118,0,0,0,14,0,0,0,6,0,0,0
gene-RGQ29_027119,0,0,0,0,0,4,0,0,0,0,0
gene-RGQ29_027120,0,4,0,0,0,0,0,0,0,0,0
gene-RGQ29_027123,0,54,123,0,0,94,145,113,67,218,111
gene-RGQ29_027124,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027128,0,150,324,8,0,197,310,278,172,518,212
gene-RGQ29_027132,0,0,0,4,0,0,0,0,0,0,0
gene-RGQ29_027133,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027135,0,0,0,5,0,0,0,0,0,4,0
gene-RGQ29_027140,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027146,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027148,0,0,0,0,0,0,0,0,5,0,0
gene-RGQ29_027149,0,2,0,82,16,0,68,0,0,153,0
gene-RGQ29_027152,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027164,0,0,0,16,9,0,0,0,0,41,0
gene-RGQ29_027168,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027170,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027177,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027178,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027179,0,8,77,0,0,30,37,48,25,69,24
gene-RGQ29_027180,0,0,0,8,0,0,0,0,2,0,0
gene-RGQ29_027181,0,12,0,9,4,0,0,0,0,11,9
gene-RGQ29_027182,0,0,2,0,0,0,0,0,2,0,0
gene-RGQ29_027190,0,0,12,12,0,18,16,13,11,21,15
gene-RGQ29_027191,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027198,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027203,0,0,0,6,1,7,9,0,0,8,0
gene-RGQ29_027213,0,0,0,0,0,9,0,0,0,0,0
gene-RGQ29_027214,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027216,0,61,50,5,0,0,35,18,25,11,45
gene-RGQ29_027218,0,8,0,0,0,33,0,0,0,5,0
gene-RGQ29_027225,0,0,0,8,3,26,5,0,0,12,0
gene-RGQ29_027232,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027233,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027243,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027244,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027246,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027247,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027249,0,0,0,0,0,18,0,0,0,0,0
gene-RGQ29_027251,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027269,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027273,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027274,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027278,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027279,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027282,0,0,0,0,0,36,0,0,0,0,0
gene-RGQ29_027291,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027292,0,0,0,24,0,21,0,0,0,13,0
gene-RGQ29_027293,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027294,0,0,0,25,0,22,0,0,0,11,0
gene-RGQ29_027299,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027300,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027302,0,12,0,170,0,0,0,24,0,88,0
gene-RGQ29_027304,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027305,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027306,0,8,74,4,0,33,57,65,45,84,42
gene-RGQ29_027307,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027321,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027328,0,0,0,0,0,26,0,0,0,0,0
gene-RGQ29_027329,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027330,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027331,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027334,0,0,2,2,0,3,5,2,1,2,3
gene-RGQ29_027336,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027341,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027345,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027350,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027352,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027356,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027360,0,0,0,0,0,10,0,0,0,0,0
gene-RGQ29_027364,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027373,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027374,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027375,0,0,0,0,0,0,0,0,0,0,0
gene-RGQ29_027379,0,0,0,0,0,0,0,0,0,0,0
